date,spend,impressions,clicks,leads,cpl
2024-09-23,75.3,7416,0,0,0.0
2024-09-24,77.04,9688,8,1,77.04
2024-09-25,73.75,9873,13,1,73.75
2024-09-26,61.98,8380,8,1,61.98
2024-09-27,79.52,8646,22,2,39.76
2024-09-28,49.93,4587,0,0,0.0
2024-09-29,248.07,30237,91,7,35.44
2024-09-30,263.19,29448,64,8,32.9
2024-10-01,230.82,30588,40,5,46.16
2024-10-02,226.19,18387,68,5,45.24
2024-10-03,319.71,32385,33,4,79.93
2024-10-04,263.0,36197,69,6,43.83
2024-10-05,168.03,23426,35,3,56.01
2024-10-06,147.62,15969,28,2,73.81
2024-10-07,419.07,44339,67,7,59.87
2024-10-08,269.5,33314,98,7,38.5
2024-10-09,236.47,19482,97,7,33.78
2024-10-10,243.33,32541,124,10,24.33
2024-10-11,326.83,40331,64,6,54.47
2024-10-12,175.96,18189,44,3,58.65
2024-10-13,152.67,22700,64,6,25.44
2024-10-14,260.36,23548,40,3,86.79
2024-10-15,355.12,52388,32,4,88.78
2024-10-16,331.37,31267,63,5,66.27
2024-10-17,335.83,48685,143,10,33.58
2024-10-18,234.32,27311,76,8,29.29
2024-10-19,142.87,18570,49,4,35.72
2024-10-20,900.47,81623,95,11,81.86
2024-10-21,1277.97,112862,266,19,67.26
2024-10-22,1377.94,178900,199,16,86.12
2024-10-23,1624.71,141612,247,18,90.26
2024-10-24,1244.59,178704,295,28,44.45
2024-10-25,1198.19,116357,183,15,79.88
2024-10-26,791.27,98749,243,21,37.68
2024-10-27,1148.89,114816,163,13,88.38
2024-10-28,1549.41,130503,184,23,67.37
2024-10-29,1691.05,201467,279,21,80.53
2024-10-30,1142.29,136967,223,17,67.19
2024-10-31,1319.95,107361,185,16,82.5
2024-11-01,2655.36,388342,162,20,132.77
2024-11-02,1585.11,165111,446,30,52.84
2024-11-03,334.83,33019,57,7,47.83
2024-11-04,460.03,39275,87,8,57.5
2024-11-05,441.41,62192,58,6,73.57
2024-11-06,346.37,32753,39,4,86.59
2024-11-07,378.83,45234,134,13,29.14
2024-11-08,409.41,34294,51,5,81.88
2024-11-09,413.11,38692,109,9,45.9
2024-11-10,309.32,38095,116,9,34.37
2024-11-11,380.15,39114,85,9,42.24
2024-11-12,399.82,34877,182,13,30.76
2024-11-13,417.99,35115,95,7,59.71
2024-11-14,373.5,46862,58,7,53.36
2024-11-15,441.2,49199,88,11,40.11
2024-11-16,330.04,38003,54,6,55.01
2024-11-17,421.74,48184,145,12,35.15
2024-11-18,509.07,54656,140,11,46.28
2024-11-19,409.31,34944,153,11,37.21
2024-11-20,346.19,38138,102,9,38.47
2024-11-21,311.4,41972,92,10,31.14
2024-11-22,462.92,41989,91,8,57.87
2024-11-23,338.03,44958,50,6,56.34
2024-11-24,354.62,40193,89,6,59.1
2024-11-25,410.19,58811,59,6,68.36
2024-11-26,389.08,31719,143,10,38.91
2024-11-27,382.31,42095,77,6,63.72
2024-11-28,449.95,44988,94,8,56.24
2024-11-29,267.47,30995,55,5,53.49
2024-11-30,198.24,26163,111,9,22.03
2024-12-01,187.58,23370,33,4,46.9
2024-12-02,386.52,57209,134,10,38.65
2024-12-03,409.29,58603,205,16,25.58
2024-12-04,519.05,50688,101,7,74.15
2024-12-05,421.75,33930,83,10,42.18
2024-12-06,460.31,47424,155,14,32.88
2024-12-07,286.61,40843,83,7,40.94
2024-12-08,268.06,30717,56,7,38.29
2024-12-09,343.37,31140,56,5,68.67
2024-12-10,437.73,35830,127,11,39.79
2024-12-11,415.77,60474,120,13,31.98
2024-12-12,345.67,43112,82,7,49.38
2024-12-13,378.11,46996,63,7,54.02
2024-12-14,241.43,35144,55,5,48.29
2024-12-15,251.11,26224,80,6,41.85
2024-12-16,522.98,69121,155,15,34.87
2024-12-17,447.31,51052,86,10,44.73
2024-12-18,459.63,65130,52,5,91.93
2024-12-19,352.42,50456,152,13,27.11
2024-12-20,377.03,45719,98,9,41.89
2024-12-21,364.61,52091,109,8,45.58
2024-12-22,258.81,36439,41,3,86.27
2024-12-23,373.7,53692,96,11,33.97
2024-12-24,471.4,42005,120,14,33.67
2024-12-25,516.7,63545,131,10,51.67
2024-12-26,522.09,64690,199,14,37.29
2024-12-27,435.09,41924,98,10,43.51
2024-12-28,261.83,37690,56,7,37.4
2024-12-29,132.7,15900,0,0,0.0
2024-12-30,194.81,22285,67,7,27.83
2024-12-31,170.84,21408,46,4,42.71
2025-01-01,110.46,10330,51,4,27.61
2025-01-02,132.14,13756,41,3,44.05
2025-01-03,164.08,18320,49,4,41.02
2025-01-04,59.64,8780,12,1,59.64
2025-01-05,191.16,20712,67,5,38.23
2025-01-06,204.0,29500,68,8,25.5
2025-01-07,274.63,33884,44,3,91.54
2025-01-08,256.44,38248,27,3,85.48
2025-01-09,391.24,50983,121,10,39.12
2025-01-10,298.84,27133,114,8,37.36
2025-01-11,156.71,15279,72,5,31.34
2025-01-12,57.68,5924,14,1,57.68
2025-01-13,47.13,4075,0,0,0.0
2025-01-14,70.52,8297,0,0,0.0
2025-01-15,86.28,11528,26,2,43.14
2025-01-16,66.93,8719,0,0,0.0
2025-01-17,70.94,9424,14,1,70.94
2025-01-18,48.09,6813,10,1,48.09
2025-01-19,185.89,22024,74,6,30.98
2025-01-20,286.63,38323,20,2,143.32
2025-01-21,207.84,28496,0,0,0.0
2025-01-22,301.9,36339,60,6,50.32
2025-01-23,240.66,34397,72,5,48.13
2025-01-24,317.51,43563,44,5,63.5
2025-01-25,180.08,16582,52,4,45.02
2025-01-26,1562.21,196788,170,18,86.79
2025-01-27,2188.17,283105,311,23,95.14
2025-01-28,1965.05,210245,141,12,163.75
2025-01-29,2502.16,264976,142,13,192.47
2025-01-30,2170.59,262766,135,16,135.66
2025-01-31,1884.22,242820,131,14,134.59
2025-02-01,1126.84,158245,182,19,59.31
2025-02-02,142.0,16130,0,0,0.0
2025-02-03,225.11,32125,72,7,32.16
2025-02-04,217.22,23342,17,2,108.61
2025-02-05,192.49,26134,53,4,48.12
2025-02-06,220.07,30014,69,6,36.68
2025-02-07,313.16,25933,50,6,52.19
2025-02-08,139.43,15892,35,3,46.48
2025-02-09,88.06,7053,12,1,88.06
2025-02-10,170.1,14133,13,1,170.1
2025-02-11,185.67,18639,63,5,37.13
2025-02-12,258.46,29525,86,7,36.92
2025-02-13,260.35,31391,20,2,130.18
2025-02-14,191.16,26200,54,5,38.23
2025-02-15,152.07,17877,17,2,76.03
2025-02-16,52.05,7317,0,0,0.0
2025-02-17,60.48,7468,13,1,60.48
2025-02-18,76.94,10827,0,0,0.0
2025-02-19,80.92,12072,64,7,11.56
2025-02-20,62.51,6613,0,0,0.0
2025-02-21,79.03,8521,26,2,39.52
2025-02-22,64.98,8560,12,1,64.98
2025-02-23,107.21,14284,42,3,35.74
2025-02-24,215.83,21080,88,10,21.58
2025-02-25,240.29,28559,40,3,80.1
2025-02-26,251.0,32451,72,5,50.2
2025-02-27,170.66,16771,40,3,56.89
2025-02-28,194.44,16443,28,3,64.81
2025-03-01,265.7,32776,64,6,44.28
2025-03-02,319.28,36769,132,9,35.48
2025-03-03,537.15,45691,196,14,38.37
2025-03-04,392.7,36707,75,7,56.1
2025-03-05,475.03,45504,79,6,79.17
2025-03-06,365.23,53724,62,7,52.18
2025-03-07,353.81,38251,43,5,70.76
2025-03-08,320.74,36140,49,6,53.46
2025-03-09,354.33,47000,116,9,39.37
2025-03-10,529.06,43373,75,9,58.78
2025-03-11,331.3,30735,89,6,55.22
2025-03-12,314.67,32884,71,6,52.44
2025-03-13,509.48,62122,188,13,39.19
2025-03-14,257.2,24921,95,7,36.74
2025-03-15,254.01,34401,54,4,63.5
2025-03-16,235.98,31014,63,6,39.33
2025-03-17,485.7,64053,112,10,48.57
2025-03-18,386.44,52621,110,9,42.94
2025-03-19,415.25,39945,88,6,69.21
2025-03-20,389.32,35660,82,6,64.89
2025-03-21,359.93,51435,85,6,59.99
2025-03-22,293.16,32928,112,8,36.64
2025-03-23,222.82,24148,124,9,24.76
2025-03-24,312.41,32691,38,3,104.14
2025-03-25,348.7,37091,105,9,38.74
2025-03-26,363.87,29845,58,6,60.64
2025-03-27,330.47,30340,90,10,33.05
2025-03-28,384.46,38508,125,10,38.45
2025-03-29,392.86,43277,75,6,65.48
2025-03-30,251.25,29842,56,4,62.81
2025-03-31,443.42,42686,197,14,31.67
2025-04-01,446.71,54292,97,10,44.67
2025-04-02,582.32,54845,185,15,38.82
2025-04-03,383.47,42173,122,10,38.35
2025-04-04,554.8,55902,113,11,50.44
2025-04-05,351.99,41467,106,8,44.0
2025-04-06,355.78,38193,111,9,39.53
2025-04-07,375.74,30927,176,12,31.31
2025-04-08,433.86,53264,78,9,48.21
2025-04-09,602.97,54960,232,19,31.74
2025-04-10,358.18,38241,193,17,21.07
2025-04-11,438.32,41405,104,9,48.7
2025-04-12,358.4,40077,43,3,119.47
2025-04-13,470.44,43188,135,12,39.2
2025-04-14,586.31,71700,176,13,45.1
2025-04-15,603.74,56087,91,10,60.37
2025-04-16,433.64,45882,150,13,33.36
2025-04-17,488.19,54467,122,11,44.38
2025-04-18,412.48,52214,117,13,31.73
2025-04-19,312.29,43439,27,3,104.1
2025-04-20,336.76,42097,134,11,30.61
2025-04-21,411.37,58952,79,6,68.56
2025-04-22,597.72,75768,154,11,54.34
2025-04-23,475.21,39228,180,13,36.55
2025-04-24,441.35,54290,89,6,73.56
2025-04-25,402.16,36323,192,13,30.94
2025-04-26,413.69,48867,116,10,41.37
2025-04-27,371.07,30172,144,12,30.92
2025-04-28,446.91,60172,70,7,63.84
2025-04-29,379.02,36922,84,7,54.15
2025-04-30,543.27,48208,155,11,49.39
2025-05-01,525.44,49509,201,15,35.03
2025-05-02,641.9,61310,102,8,80.24
2025-05-03,379.62,46751,128,9,42.18
2025-05-04,488.52,72464,153,18,27.14
2025-05-05,535.56,46523,181,13,41.2
2025-05-06,719.41,98926,145,11,65.4
2025-05-07,624.68,56174,152,13,48.05
2025-05-08,424.58,37607,133,11,38.6
2025-05-09,512.91,74632,142,15,34.19
2025-05-10,501.07,41004,215,15,33.4
2025-05-11,398.14,37223,86,6,66.36
2025-05-12,492.28,50274,139,10,49.23
2025-05-13,550.13,51649,101,11,50.01
2025-05-14,665.92,64384,105,8,83.24
2025-05-15,579.46,56776,122,12,48.29
2025-05-16,523.25,72030,79,7,74.75
2025-05-17,279.58,32631,62,7,39.94
2025-05-18,4254.16,578513,412,29,146.7
2025-05-19,3802.15,498500,116,13,292.47
2025-05-20,5436.49,748421,203,21,258.88
2025-05-21,3399.45,369318,234,16,212.47
2025-05-22,4066.94,551201,255,20,203.35
2025-05-23,3843.88,343369,250,19,202.31
2025-05-24,3668.71,549378,212,20,183.44
2025-05-25,341.68,35476,49,4,85.42
2025-05-26,599.97,87277,117,12,50.0
2025-05-27,741.38,88294,153,12,61.78
2025-05-28,554.05,75540,113,8,69.26
2025-05-29,461.66,48153,118,10,46.17
2025-05-30,511.9,41186,123,10,51.19
2025-05-31,316.38,27579,52,5,63.28
2025-06-01,353.08,43052,158,11,32.1
2025-06-02,491.69,60880,112,11,44.7
2025-06-03,458.08,60522,165,13,35.24
2025-06-04,358.37,46871,89,8,44.8
2025-06-05,292.02,31155,94,9,32.45
2025-06-06,406.74,37509,149,13,31.29
2025-06-07,286.16,39437,42,4,71.54
2025-06-08,254.56,28761,94,7,36.37
2025-06-09,369.02,43831,58,5,73.8
2025-06-10,405.15,55613,114,10,40.51
2025-06-11,499.54,61334,173,13,38.43
2025-06-12,297.65,27231,40,3,99.22
2025-06-13,396.5,51095,72,6,66.08
2025-06-14,356.91,40406,85,9,39.66
2025-06-15,205.07,22048,55,5,41.01
2025-06-16,421.35,46287,81,7,60.19
2025-06-17,436.22,52706,101,8,54.53
2025-06-18,441.91,37664,90,11,40.17
2025-06-19,601.6,77003,149,14,42.97
2025-06-20,431.59,45032,173,12,35.97
2025-06-21,268.16,25548,54,6,44.69
2025-06-22,280.01,23291,116,10,28.0
2025-06-23,436.91,43060,175,12,36.41
2025-06-24,367.68,36560,136,11,33.43
2025-06-25,328.46,43633,71,5,65.69
2025-06-26,375.06,49429,70,8,46.88
2025-06-27,412.0,51789,153,14,29.43
2025-06-28,408.89,43472,98,11,37.17
2025-06-29,270.64,22345,44,4,67.66
2025-06-30,388.95,55375,45,5,77.79
2025-07-01,422.19,42076,58,4,105.55
2025-07-02,689.05,66893,153,12,57.42
2025-07-03,578.44,67815,146,14,41.32
2025-07-04,625.84,51767,128,10,62.58
2025-07-05,412.41,36056,83,6,68.73
2025-07-06,333.36,34081,128,9,37.04
2025-07-07,561.99,53259,123,11,51.09
2025-07-08,453.13,49906,88,6,75.52
2025-07-09,589.53,72847,142,13,45.35
2025-07-10,671.65,80068,164,12,55.97
2025-07-11,862.01,126110,181,15,57.47
2025-07-12,323.13,38827,50,4,80.78
2025-07-13,473.29,38967,108,9,52.59
2025-07-14,634.13,53036,129,11,57.65
2025-07-15,439.06,59588,70,6,73.18
2025-07-16,565.71,52850,64,6,94.29
2025-07-17,691.9,99143,167,15,46.13
2025-07-18,483.47,40258,63,6,80.58
2025-07-19,410.31,49830,145,14,29.31
2025-07-20,368.31,38642,117,10,36.83
2025-07-21,576.91,78757,155,11,52.45
2025-07-22,474.88,50535,94,11,43.17
2025-07-23,550.39,67719,151,18,30.58
2025-07-24,590.33,51347,114,11,53.67
2025-07-25,491.28,52652,99,10,49.13
2025-07-26,326.65,45082,97,8,40.83
2025-07-27,374.57,52754,74,7,53.51
2025-07-28,494.67,66449,172,15,32.98
2025-07-29,544.93,45466,139,13,41.92
2025-07-30,472.52,45471,93,8,59.06
2025-07-31,636.16,72745,91,9,70.68
2025-08-01,548.15,75015,135,14,39.15
2025-08-02,283.54,38691,121,9,31.5
2025-08-03,1690.2,189099,195,14,120.73
2025-08-04,1599.27,157556,152,17,94.07
2025-08-05,1748.08,160327,161,12,145.67
2025-08-06,2285.27,270993,152,13,175.79
2025-08-07,1610.37,210565,152,12,134.2
2025-08-08,2692.43,276348,278,19,141.71
2025-08-09,855.48,83150,183,17,50.32
2025-08-10,58.08,5515,0,0,0.0
2025-08-11,145.29,18482,13,1,145.29
2025-08-12,107.78,13632,40,3,35.93
2025-08-13,141.61,20388,11,1,141.61
2025-08-14,119.92,16447,29,3,39.97
2025-08-15,132.2,15335,19,2,66.1
2025-08-16,102.91,12311,24,2,51.45
2025-08-17,372.03,29862,95,9,41.34
2025-08-18,498.73,46919,57,4,124.68
2025-08-19,479.26,39636,63,7,68.47
2025-08-20,502.39,41942,57,5,100.48
2025-08-21,461.49,61512,85,8,57.69
2025-08-22,645.49,90044,133,11,58.68
2025-08-23,301.72,44727,99,9,33.52
2025-08-24,383.96,36878,57,4,95.99
2025-08-25,554.17,59367,143,11,50.38
2025-08-26,379.14,36604,108,8,47.39
2025-08-27,552.87,53551,124,11,50.26
2025-08-28,640.23,92394,96,7,91.46
2025-08-29,501.78,72320,118,9,55.75
2025-08-30,412.58,51207,75,6,68.76
2025-08-31,361.07,31825,52,5,72.21
2025-09-01,291.79,32377,78,6,48.63
2025-09-02,330.59,43259,117,8,41.32
2025-09-03,275.07,39503,89,6,45.85
2025-09-04,313.82,33580,114,11,28.53
2025-09-05,214.36,31970,40,4,53.59
2025-09-06,202.03,17341,72,7,28.86
2025-09-07,144.21,14046,64,5,28.84
2025-09-08,263.0,35647,92,7,37.57
2025-09-09,250.64,23603,52,4,62.66
2025-09-10,305.38,38344,44,3,101.79
2025-09-11,262.68,28220,104,7,37.53
2025-09-12,396.13,58616,100,12,33.01
2025-09-13,184.85,19567,39,3,61.62
2025-09-14,163.93,18663,37,4,40.98
2025-09-15,194.74,17345,112,8,24.34
2025-09-16,282.16,33974,54,4,70.54
2025-09-17,266.85,32025,86,9,29.65
2025-09-18,325.57,37690,48,6,54.26
2025-09-19,331.71,48165,128,9,36.86
2025-09-20,227.88,31763,117,8,28.48
2025-09-21,168.09,22693,53,4,42.02
2025-09-22,226.61,33383,40,3,75.54
2025-09-23,262.64,30486,58,6,43.77
2025-09-24,240.63,27173,35,4,60.16
2025-09-25,290.36,27873,39,4,72.59
2025-09-26,268.55,38202,53,4,67.14
2025-09-27,225.62,28170,70,5,45.12
2025-09-28,180.48,19662,12,1,180.48
2025-09-29,203.06,28576,25,2,101.53
2025-09-30,320.64,44384,33,3,106.88
2025-10-01,830.33,102694,149,13,63.87
2025-10-02,586.18,65367,208,16,36.64
2025-10-03,394.75,45031,117,10,39.47
2025-10-04,279.84,41781,74,7,39.98
2025-10-05,488.07,48219,196,15,32.54
2025-10-06,509.8,52050,110,8,63.73
2025-10-07,521.5,51923,130,11,47.41
2025-10-08,471.18,67170,100,10,47.12
2025-10-09,624.73,84795,91,7,89.25
2025-10-10,542.71,71292,160,13,41.75
2025-10-11,294.45,31291,76,9,32.72
2025-10-12,334.13,27717,44,4,83.53
2025-10-13,495.97,62813,145,14,35.43
2025-10-14,479.7,66225,193,15,31.98
2025-10-15,597.26,67968,148,13,45.94
2025-10-16,446.59,51473,136,12,37.22
2025-10-17,483.63,47663,53,5,96.73
2025-10-18,491.62,59003,68,7,70.23
2025-10-19,500.27,48145,114,8,62.53
2025-10-20,735.78,70249,148,14,52.56
2025-10-21,563.42,69481,130,10,56.34
2025-10-22,607.79,58369,179,14,43.41
2025-10-23,452.65,46078,97,7,64.66
2025-10-24,460.67,38949,148,12,38.39
2025-10-25,279.8,30222,56,6,46.63
2025-10-26,400.07,38181,92,11,36.37
2025-10-27,594.67,69515,52,6,99.11
2025-10-28,581.87,83307,118,8,72.73
2025-10-29,492.72,71072,43,5,98.54
2025-10-30,488.18,65060,105,8,61.02
2025-10-31,620.45,66376,48,6,103.41
2025-11-01,275.99,23796,74,5,55.2
2025-11-02,343.44,46483,211,15,22.9
2025-11-03,590.03,55695,171,12,49.17
2025-11-04,520.56,62833,134,10,52.06
2025-11-05,508.99,44600,121,14,36.36
2025-11-06,518.76,54929,120,12,43.23
2025-11-07,515.18,67737,71,5,103.04
2025-11-08,323.16,38427,99,7,46.17
2025-11-09,244.72,30432,68,8,30.59
2025-11-10,337.95,50593,91,8,42.24
2025-11-11,496.57,55477,158,11,45.14
2025-11-12,453.29,44094,103,7,64.76
2025-11-13,655.78,94426,175,15,43.72
2025-11-14,485.38,72461,142,10,48.54
2025-11-15,488.61,59010,132,11,44.42
2025-11-16,285.12,38745,63,6,47.52
2025-11-17,614.02,83867,145,11,55.82
2025-11-18,518.59,52512,177,14,37.04
2025-11-19,605.39,89717,221,17,35.61
2025-11-20,407.35,53868,102,10,40.74
2025-11-21,412.09,55031,212,16,25.76
2025-11-22,301.74,42773,68,5,60.35
2025-11-23,436.05,58778,86,7,62.29
2025-11-24,520.09,69466,70,8,65.01
2025-11-25,595.88,56076,187,13,45.84
2025-11-26,390.45,43126,62,7,55.78
2025-11-27,640.78,54921,133,13,49.29
2025-11-28,595.54,55598,156,17,35.03
2025-11-29,297.41,33933,85,6,49.57
2025-11-30,290.92,32053,84,6,48.49
2025-12-01,303.52,38576,123,9,33.72
2025-12-02,338.86,47726,76,6,56.48
2025-12-03,296.64,37980,64,7,42.38
2025-12-04,343.26,40145,91,10,34.33
2025-12-05,248.01,27186,47,5,49.6
2025-12-06,272.36,30301,42,5,54.47
2025-12-07,100.07,14098,0,0,0.0
2025-12-08,135.44,11311,39,3,45.15
2025-12-09,95.79,11702,18,2,47.9
2025-12-10,137.41,11709,40,5,27.48
2025-12-11,94.45,11107,24,2,47.23
2025-12-12,148.1,20663,83,6,24.68
2025-12-13,64.37,6765,12,1,64.37
2025-12-14,206.46,29442,57,4,51.61
2025-12-15,355.71,35190,58,7,50.82
2025-12-16,253.4,26150,19,2,126.7
2025-12-17,216.76,30778,33,4,54.19
2025-12-18,278.2,23934,60,5,55.64
2025-12-19,280.32,23718,112,9,31.15
2025-12-20,196.81,17209,16,2,98.41
2025-12-21,218.62,30024,60,5,43.72
2025-12-22,301.17,33512,92,7,43.02
2025-12-23,308.21,32163,73,6,51.37
2025-12-24,260.64,33793,96,7,37.23
2025-12-25,281.05,35292,147,12,23.42
2025-12-26,328.87,35262,77,6,54.81
2025-12-27,179.91,20863,53,6,29.99
2025-12-28,173.3,16807,81,6,28.88
2025-12-29,301.6,42828,96,7,43.09
2025-12-30,455.64,54904,89,9,50.63
2025-12-31,450.55,53442,124,12,37.55
