date,spend,impressions,clicks,leads,cpl
2024-09-26,23.06,2796,0,0,0.0
2024-09-27,25.35,3755,47,5,5.07
2024-09-28,12.24,1129,14,1,12.24
2024-09-29,36.77,3192,11,1,36.77
2024-09-30,48.17,5381,27,2,24.08
2024-10-01,19.39,1825,9,1,19.39
2024-10-02,19.91,2452,39,3,6.64
2024-10-03,25.72,2808,12,1,25.72
2024-10-04,30.94,3927,19,2,15.47
2024-10-05,13.14,1106,25,2,6.57
2024-10-06,21.7,1857,36,3,7.23
2024-10-07,16.48,2332,0,0,0.0
2024-10-08,17.17,1568,12,1,17.17
2024-10-09,30.82,4235,44,3,10.27
2024-10-10,27.99,3520,32,3,9.33
2024-10-11,29.27,4229,21,2,14.63
2024-10-12,19.81,2913,43,3,6.6
2024-10-13,22.13,1914,10,1,22.13
2024-10-14,23.8,2945,57,5,4.76
2024-10-15,21.93,2884,39,4,5.48
2024-10-16,21.44,1747,62,5,4.29
2024-10-17,21.7,3009,29,2,10.85
2024-10-18,24.71,3591,0,0,0.0
2024-10-19,20.37,2689,33,3,6.79
2024-10-20,12.71,1463,44,3,4.24
2024-10-21,18.46,1981,22,2,9.23
2024-10-22,18.5,2410,13,1,18.5
2024-10-23,24.09,2802,24,3,8.03
2024-10-24,33.35,2919,25,3,11.12
2024-10-25,31.66,4449,34,3,10.55
2024-10-26,18.66,2637,29,3,6.22
2024-10-27,21.71,2743,23,2,10.86
2024-10-28,21.04,2728,33,4,5.26
2024-10-29,25.55,2714,68,7,3.65
2024-10-30,30.69,4514,128,9,3.41
2024-10-31,27.9,2970,22,2,13.95
2024-11-01,41.62,5336,41,5,8.32
2024-11-02,33.92,4634,46,4,8.48
2024-11-03,14.16,1907,9,1,14.16
2024-11-04,22.15,2907,25,3,7.38
2024-11-05,19.43,2039,34,3,6.48
2024-11-06,23.22,2161,43,5,4.64
2024-11-07,18.41,2217,0,0,0.0
2024-11-08,16.92,1523,28,2,8.46
2024-11-09,16.86,1504,29,2,8.43
2024-11-10,45.73,5827,36,4,11.43
2024-11-11,48.43,6391,132,9,5.38
2024-11-12,32.98,4901,20,2,16.49
2024-11-13,39.15,5754,84,7,5.59
2024-11-14,47.52,5392,48,5,9.5
2024-11-15,34.99,3317,31,3,11.66
2024-11-16,26.3,2243,13,1,26.3
2024-11-17,38.89,4029,32,3,12.96
2024-11-18,28.14,3559,34,4,7.04
2024-11-19,55.36,4780,35,3,18.45
2024-11-20,59.66,6844,125,9,6.63
2024-11-21,41.82,4571,22,2,20.91
2024-11-22,63.51,7617,42,4,15.88
2024-11-23,27.75,4083,27,2,13.87
2024-11-24,138.2,13982,119,14,9.87
2024-11-25,182.37,23020,244,23,7.93
2024-11-26,198.7,18765,202,25,7.95
2024-11-27,174.14,14556,147,10,17.41
2024-11-28,118.32,11378,178,17,6.96
2024-11-29,131.78,18166,152,13,10.14
2024-11-30,126.77,18673,144,11,11.52
2024-12-01,50.12,5095,70,8,6.27
2024-12-02,61.57,5108,82,9,6.84
2024-12-03,60.46,7211,101,7,8.64
2024-12-04,55.9,4556,117,9,6.21
2024-12-05,72.54,7354,121,10,7.25
2024-12-06,53.27,5349,62,5,10.65
2024-12-07,36.84,4551,56,4,9.21
2024-12-08,43.05,3694,26,3,14.35
2024-12-09,72.61,10011,129,9,8.07
2024-12-10,48.87,5554,50,4,12.22
2024-12-11,60.24,5210,132,10,6.02
2024-12-12,66.36,6973,85,8,8.29
2024-12-13,42.34,6288,81,6,7.06
2024-12-14,46.85,3850,26,3,15.62
2024-12-15,33.61,4233,32,3,11.2
2024-12-16,61.47,6969,173,13,4.73
2024-12-17,55.43,7196,117,11,5.04
2024-12-18,56.52,6039,34,3,18.84
2024-12-19,71.13,9317,132,10,7.11
2024-12-20,60.27,6818,24,2,30.14
2024-12-21,34.72,3532,33,4,8.68
2024-12-22,34.72,3771,34,3,11.57
2024-12-23,71.46,8061,33,3,23.82
2024-12-24,54.44,7887,46,5,10.89
2024-12-25,65.54,9182,55,6,10.92
2024-12-26,47.92,6356,67,6,7.99
2024-12-27,54.13,5029,59,6,9.02
2024-12-28,46.55,4946,20,2,23.27
2024-12-29,38.57,3516,43,5,7.71
2024-12-30,50.05,4804,48,6,8.34
2024-12-31,57.88,4919,79,8,7.23
2025-01-01,33.64,4294,60,6,5.61
2025-01-02,54.42,6373,22,2,27.21
2025-01-03,45.71,5240,62,5,9.14
2025-01-04,27.0,3338,28,2,13.5
2025-01-05,27.17,4040,33,3,9.06
2025-01-06,33.05,2808,9,1,33.05
2025-01-07,35.32,4974,85,8,4.41
2025-01-08,35.19,4717,83,6,5.87
2025-01-09,45.59,4043,33,3,15.2
2025-01-10,33.67,3987,27,2,16.84
2025-01-11,36.87,3359,53,5,7.37
2025-01-12,12.82,1119,41,3,4.27
2025-01-13,16.64,1826,9,1,16.64
2025-01-14,22.25,2261,40,3,7.42
2025-01-15,23.52,2759,47,4,5.88
2025-01-16,16.32,2313,0,0,0.0
2025-01-17,19.74,1695,17,2,9.87
2025-01-18,9.46,1219,29,2,4.73
2025-01-19,29.38,2847,32,4,7.34
2025-01-20,35.33,3906,53,5,7.07
2025-01-21,41.69,4477,13,1,41.69
2025-01-22,45.8,4962,68,6,7.63
2025-01-23,45.04,5153,83,6,7.51
2025-01-24,35.99,4889,69,5,7.2
2025-01-25,26.48,2556,10,1,26.48
2025-01-26,30.33,2756,36,3,10.11
2025-01-27,38.33,5734,47,5,7.67
2025-01-28,30.7,3720,9,1,30.7
2025-01-29,33.82,4462,29,3,11.27
2025-01-30,34.23,3277,31,3,11.41
2025-01-31,37.77,3661,24,2,18.88
2025-02-01,23.65,2371,10,1,23.65
2025-02-02,16.72,2363,0,0,0.0
2025-02-03,29.15,2604,65,5,5.83
2025-02-04,28.47,3796,39,4,7.12
2025-02-05,33.51,2912,53,4,8.38
2025-02-06,24.37,2217,40,3,8.12
2025-02-07,23.8,2215,28,3,7.93
2025-02-08,21.98,1802,12,1,21.98
2025-02-09,16.98,2256,58,4,4.25
2025-02-10,23.17,2174,41,5,4.63
2025-02-11,25.87,2286,0,0,0.0
2025-02-12,34.14,4139,27,2,17.07
2025-02-13,19.22,2534,86,7,2.75
2025-02-14,26.28,3577,39,4,6.57
2025-02-15,12.52,1719,13,1,12.52
2025-02-16,15.48,1874,11,1,15.48
2025-02-17,23.87,2799,10,1,23.87
2025-02-18,23.99,2200,32,4,6.0
2025-02-19,29.23,2787,68,5,5.85
2025-02-20,20.34,2808,29,2,10.17
2025-02-21,33.75,3291,28,3,11.25
2025-02-22,21.67,2909,35,3,7.22
2025-02-23,15.09,1639,24,2,7.55
2025-02-24,20.74,2674,24,3,6.91
2025-02-25,23.34,3474,22,2,11.67
2025-02-26,18.7,2390,36,3,6.23
2025-02-27,23.09,3266,45,4,5.77
2025-02-28,22.33,2910,0,0,0.0
2025-03-01,40.03,4492,68,6,6.67
2025-03-02,30.39,2873,78,8,3.8
2025-03-03,51.29,6231,8,1,51.29
2025-03-04,52.26,5036,61,6,8.71
2025-03-05,48.0,4042,53,6,8.0
2025-03-06,38.27,5498,82,9,4.25
2025-03-07,38.48,3692,0,0,0.0
2025-03-08,28.26,2496,16,2,14.13
2025-03-09,33.84,4857,54,5,6.77
2025-03-10,44.03,6110,77,6,7.34
2025-03-11,52.94,5631,132,9,5.88
2025-03-12,35.08,4429,38,4,8.77
2025-03-13,41.85,6189,85,7,5.98
2025-03-14,33.7,4571,66,8,4.21
2025-03-15,32.69,3789,11,1,32.69
2025-03-16,25.19,2244,29,2,12.6
2025-03-17,40.15,5000,67,6,6.69
2025-03-18,32.86,3073,38,3,10.95
2025-03-19,48.45,6341,51,6,8.08
2025-03-20,45.19,4264,60,6,7.53
2025-03-21,34.67,3825,35,3,11.56
2025-03-22,31.48,4541,22,2,15.74
2025-03-23,38.01,4855,32,4,9.5
2025-03-24,34.57,3557,96,7,4.94
2025-03-25,55.63,7440,99,10,5.56
2025-03-26,45.48,6202,134,10,4.55
2025-03-27,46.38,6207,87,8,5.8
2025-03-28,38.68,5444,27,2,19.34
2025-03-29,28.9,3112,86,6,4.82
2025-03-30,31.57,3513,41,4,7.89
2025-03-31,44.0,5147,87,9,4.89
2025-04-01,39.73,5859,67,5,7.95
2025-04-02,26.97,3469,26,2,13.48
2025-04-03,33.23,4209,20,2,16.62
2025-04-04,20.47,1915,19,2,10.23
2025-04-05,22.31,2236,18,2,11.16
2025-04-06,18.65,2724,22,2,9.32
2025-04-07,35.12,3233,74,9,3.9
2025-04-08,25.0,2884,47,5,5.0
2025-04-09,24.4,2787,56,4,6.1
2025-04-10,27.83,2996,0,0,0.0
2025-04-11,31.7,4546,67,8,3.96
2025-04-12,23.93,2892,59,4,5.98
2025-04-13,19.11,2222,12,1,19.11
2025-04-14,30.2,3952,26,3,10.07
2025-04-15,28.12,2916,31,3,9.37
2025-04-16,18.39,2566,8,1,18.39
2025-04-17,28.47,3094,32,4,7.12
2025-04-18,25.87,3523,29,2,12.93
2025-04-19,20.57,2429,32,4,5.14
2025-04-20,19.0,2500,47,4,4.75
2025-04-21,24.0,1969,11,1,24.0
2025-04-22,28.88,3745,65,5,5.78
2025-04-23,30.12,2581,50,6,5.02
2025-04-24,30.69,4450,0,0,0.0
2025-04-25,27.99,2592,44,5,5.6
2025-04-26,16.97,2496,16,2,8.49
2025-04-27,21.71,3039,10,1,21.71
2025-04-28,33.29,3375,0,0,0.0
2025-04-29,28.2,3080,39,3,9.4
2025-04-30,28.85,3378,28,3,9.62
2025-05-01,67.5,7504,125,10,6.75
2025-05-02,50.28,4711,101,8,6.29
2025-05-03,53.11,4938,27,2,26.56
2025-05-04,50.59,5903,83,9,5.62
2025-05-05,72.22,9185,231,18,4.01
2025-05-06,78.98,9195,141,11,7.18
2025-05-07,58.98,6024,100,7,8.43
2025-05-08,61.08,6416,40,5,12.22
2025-05-09,67.83,7332,109,8,8.48
2025-05-10,55.52,5181,85,7,7.93
2025-05-11,60.37,7038,108,9,6.71
2025-05-12,74.18,8009,166,16,4.64
2025-05-13,76.26,10853,177,13,5.87
2025-05-14,64.88,5598,99,9,7.21
2025-05-15,79.59,11595,91,10,7.96
2025-05-16,93.63,8101,215,23,4.07
2025-05-17,39.48,5136,60,6,6.58
2025-05-18,51.32,6243,102,8,6.42
2025-05-19,75.03,9656,138,12,6.25
2025-05-20,80.5,10088,166,14,5.75
2025-05-21,79.94,8421,274,19,4.21
2025-05-22,59.23,7381,105,9,6.58
2025-05-23,65.14,7848,93,7,9.31
2025-05-24,54.82,6383,89,10,5.48
2025-05-25,41.14,3984,47,4,10.28
2025-05-26,56.75,5168,49,6,9.46
2025-05-27,69.67,9426,93,7,9.95
2025-05-28,76.84,7894,115,8,9.6
2025-05-29,53.31,7540,80,10,5.33
2025-05-30,57.04,5875,45,5,11.41
2025-05-31,50.43,5852,75,9,5.6
2025-06-01,6.56,776,11,1,6.56
2025-06-02,9.87,1368,8,1,9.87
2025-06-03,10.92,1031,0,0,0.0
2025-06-04,8.69,799,0,0,0.0
2025-06-05,9.28,945,0,0,0.0
2025-06-06,8.69,743,34,3,2.9
2025-06-07,6.44,951,12,1,6.44
2025-06-08,21.89,2955,8,1,21.89
2025-06-09,26.68,3544,40,5,5.34
2025-06-10,26.99,3087,55,6,4.5
2025-06-11,33.84,4179,28,2,16.92
2025-06-12,29.84,4075,56,5,5.97
2025-06-13,31.06,3028,37,3,10.35
2025-06-14,24.61,3447,54,4,6.15
2025-06-15,62.31,8489,139,11,5.66
2025-06-16,110.11,10232,66,8,13.76
2025-06-17,125.68,13792,179,18,6.98
2025-06-18,151.15,12706,137,13,11.63
2025-06-19,132.92,14031,173,14,9.49
2025-06-20,113.11,13975,189,23,4.92
2025-06-21,118.93,17738,94,10,11.89
2025-06-22,22.4,3207,0,0,0.0
2025-06-23,36.34,5023,44,4,9.08
2025-06-24,24.46,1981,9,1,24.46
2025-06-25,25.36,2777,42,3,8.45
2025-06-26,36.36,3024,43,5,7.27
2025-06-27,28.45,2727,37,3,9.48
2025-06-28,24.11,1990,16,2,12.06
2025-06-29,25.63,3666,27,3,8.54
2025-06-30,28.68,2568,33,3,9.56
2025-07-01,22.35,2388,29,2,11.17
2025-07-02,24.12,3133,20,2,12.06
2025-07-03,17.35,2586,8,1,17.35
2025-07-04,17.03,1941,21,2,8.52
2025-07-05,18.31,2318,0,0,0.0
2025-07-06,20.1,2778,104,7,2.87
2025-07-07,28.92,3586,0,0,0.0
2025-07-08,28.16,3356,35,4,7.04
2025-07-09,17.13,1667,14,1,17.13
2025-07-10,25.02,2956,72,6,4.17
2025-07-11,24.94,2063,31,3,8.31
2025-07-12,24.96,3600,33,3,8.32
2025-07-13,16.66,2060,18,2,8.33
2025-07-14,17.63,1835,14,1,17.63
2025-07-15,26.07,3677,0,0,0.0
2025-07-16,20.99,2878,23,2,10.5
2025-07-17,34.37,3435,45,4,8.59
2025-07-18,23.25,2044,31,3,7.75
2025-07-19,15.96,2147,33,4,3.99
2025-07-20,17.42,2515,36,4,4.36
2025-07-21,27.74,3504,28,3,9.25
2025-07-22,29.16,3725,12,1,29.16
2025-07-23,26.33,3484,26,2,13.17
2025-07-24,31.55,3118,80,7,4.51
2025-07-25,22.19,1815,28,2,11.09
2025-07-26,21.77,2872,40,3,7.26
2025-07-27,20.05,2747,17,2,10.03
2025-07-28,44.87,4274,9,1,44.87
2025-07-29,29.83,3920,35,4,7.46
2025-07-30,26.54,2863,71,5,5.31
2025-07-31,19.98,2358,20,2,9.99
2025-08-01,41.54,3335,12,1,41.54
2025-08-02,21.05,2265,9,1,21.05
2025-08-03,28.15,3734,33,4,7.04
2025-08-04,41.04,5677,9,1,41.04
2025-08-05,32.49,3970,23,2,16.25
2025-08-06,26.72,3569,13,1,26.72
2025-08-07,41.82,3857,17,2,20.91
2025-08-08,30.24,4257,13,1,30.24
2025-08-09,27.04,3271,37,3,9.01
2025-08-10,24.21,2878,33,3,8.07
2025-08-11,40.41,5603,20,2,20.2
2025-08-12,37.86,3053,38,4,9.46
2025-08-13,37.48,5016,40,3,12.49
2025-08-14,35.1,3450,23,2,17.55
2025-08-15,38.79,5400,9,1,38.79
2025-08-16,31.24,4578,101,8,3.91
2025-08-17,25.01,2489,0,0,0.0
2025-08-18,45.06,5785,79,6,7.51
2025-08-19,41.6,3386,35,4,10.4
2025-08-20,34.78,3094,23,2,17.39
2025-08-21,36.86,3397,12,1,36.86
2025-08-22,41.99,5332,126,9,4.67
2025-08-23,27.42,3618,24,2,13.71
2025-08-24,5.0,563,0,0,0.0
2025-08-25,7.76,897,0,0,0.0
2025-08-26,10.24,981,26,2,5.12
2025-08-27,11.58,1591,12,1,11.58
2025-08-28,7.77,934,0,0,0.0
2025-08-29,9.31,973,0,0,0.0
2025-08-30,7.37,903,10,1,7.37
2025-08-31,23.25,2761,65,5,4.65
2025-09-01,37.63,5240,91,7,5.38
2025-09-02,47.09,4635,58,5,9.42
2025-09-03,39.96,4649,37,3,13.32
2025-09-04,32.81,3296,22,2,16.41
2025-09-05,45.13,6454,55,4,11.28
2025-09-06,26.82,2862,69,6,4.47
2025-09-07,29.42,3108,79,6,4.9
2025-09-08,59.46,8777,111,8,7.43
2025-09-09,36.74,5055,58,4,9.18
2025-09-10,39.01,4315,35,3,13.0
2025-09-11,38.59,3649,33,3,12.86
2025-09-12,36.17,3903,65,6,6.03
2025-09-13,29.4,3718,36,3,9.8
2025-09-14,30.17,3475,37,3,10.06
2025-09-15,54.73,5631,70,8,6.84
2025-09-16,46.77,4631,57,4,11.69
2025-09-17,42.42,3796,86,7,6.06
2025-09-18,46.23,5086,70,5,9.25
2025-09-19,31.91,3759,34,3,10.64
2025-09-20,25.14,3130,12,1,25.14
2025-09-21,37.38,5168,45,5,7.48
2025-09-22,35.95,5240,61,6,5.99
2025-09-23,34.69,4384,40,4,8.67
2025-09-24,38.98,3898,63,7,5.57
2025-09-25,37.93,4074,40,4,9.48
2025-09-26,65.05,5556,80,7,9.29
2025-09-27,37.71,5633,37,4,9.43
2025-09-28,14.63,1581,20,2,7.31
2025-09-29,18.06,1494,22,2,9.03
2025-09-30,21.52,2866,25,2,10.76
2025-10-01,13.2,1394,26,2,6.6
2025-10-02,18.45,1975,28,2,9.23
2025-10-03,11.73,1602,0,0,0.0
2025-10-04,7.0,947,29,2,3.5
2025-10-05,23.61,1974,14,1,23.61
2025-10-06,38.76,5328,20,2,19.38
2025-10-07,32.45,3721,20,2,16.23
2025-10-08,41.65,4498,65,6,6.94
2025-10-09,32.87,3958,31,3,10.96
2025-10-10,36.85,4197,24,3,12.28
2025-10-11,19.85,1727,0,0,0.0
2025-10-12,21.19,2533,18,2,10.6
2025-10-13,29.78,2970,61,6,4.96
2025-10-14,28.45,3016,8,1,28.45
2025-10-15,40.81,3809,54,5,8.16
2025-10-16,48.18,6035,91,7,6.88
2025-10-17,37.98,4850,41,3,12.66
2025-10-18,19.84,1731,14,1,19.84
2025-10-19,24.11,2231,21,2,12.05
2025-10-20,31.82,4133,69,5,6.36
2025-10-21,33.8,2826,77,6,5.63
2025-10-22,29.91,2453,41,4,7.48
2025-10-23,31.83,3368,23,2,15.91
2025-10-24,30.63,3581,51,4,7.66
2025-10-25,23.04,1894,45,5,4.61
2025-10-26,27.36,2669,23,2,13.68
2025-10-27,29.3,3857,26,3,9.77
2025-10-28,32.7,4039,34,4,8.17
2025-10-29,38.13,3114,54,4,9.53
2025-10-30,36.74,3971,25,2,18.37
2025-10-31,29.11,3561,29,2,14.55
2025-11-01,32.69,4282,42,3,10.9
2025-11-02,28.77,2696,25,3,9.59
2025-11-03,48.02,5379,81,6,8.0
2025-11-04,43.05,4160,65,5,8.61
2025-11-05,45.4,6018,39,4,11.35
2025-11-06,44.83,3893,37,3,14.94
2025-11-07,55.48,5043,114,10,5.55
2025-11-08,32.73,4892,82,8,4.09
2025-11-09,29.38,3922,48,4,7.34
2025-11-10,41.38,4524,62,5,8.28
2025-11-11,44.15,4726,89,8,5.52
2025-11-12,49.24,4073,66,7,7.03
2025-11-13,53.93,6538,157,11,4.9
2025-11-14,40.56,4629,20,2,20.28
2025-11-15,29.18,3624,51,5,5.84
2025-11-16,273.65,33825,314,29,9.44
2025-11-17,536.19,78216,389,36,14.89
2025-11-18,499.68,59105,311,21,23.79
2025-11-19,443.49,58926,433,35,12.67
2025-11-20,435.24,56078,388,26,16.74
2025-11-21,385.84,32116,380,33,11.69
2025-11-22,311.67,34330,239,18,17.31
2025-11-23,291.4,33956,287,20,14.57
2025-11-24,499.94,51296,344,26,19.23
2025-11-25,414.55,34727,233,22,18.84
2025-11-26,486.13,68081,254,25,19.45
2025-11-27,274.83,39281,220,16,17.18
2025-11-28,354.92,43220,289,23,15.43
2025-11-29,316.96,38273,315,22,14.41
2025-11-30,40.87,4004,56,6,6.81
2025-12-01,55.53,8081,89,9,6.17
2025-12-02,53.07,4591,55,4,13.27
2025-12-03,51.94,6092,64,5,10.39
2025-12-04,66.8,9179,75,9,7.42
2025-12-05,62.24,6205,100,10,6.22
2025-12-06,39.33,5173,87,6,6.56
2025-12-07,32.44,3220,9,1,32.44
2025-12-08,28.5,4079,27,2,14.25
2025-12-09,43.86,5804,19,2,21.93
2025-12-10,57.14,6261,108,8,7.14
2025-12-11,53.27,7640,61,7,7.61
2025-12-12,59.56,6217,102,9,6.62
2025-12-13,42.31,4370,49,5,8.46
2025-12-14,31.99,2644,25,3,10.66
2025-12-15,47.26,5772,110,8,5.91
2025-12-16,55.25,7072,117,8,6.91
2025-12-17,55.56,8243,117,9,6.17
2025-12-18,53.0,7495,42,4,13.25
2025-12-19,52.67,6567,82,10,5.27
2025-12-20,34.42,4016,9,1,34.42
2025-12-21,34.18,4963,36,3,11.39
2025-12-22,46.7,4781,80,8,5.84
2025-12-23,60.75,5888,80,10,6.07
2025-12-24,42.68,4315,97,8,5.34
2025-12-25,62.28,7342,103,7,8.9
2025-12-26,63.38,5622,89,8,7.92
2025-12-27,36.3,3148,28,3,12.1
2025-12-28,308.54,31779,442,30,10.28
2025-12-29,492.3,54636,216,24,20.51
2025-12-30,498.22,45339,235,22,22.65
2025-12-31,442.97,66365,300,22,20.14
