lead_id,date,state
SEARCH_002228,2023-10-29,CA
SEARCH_002229,2023-10-30,MI
SEARCH_002230,2023-10-30,GA
SEARCH_002231,2023-10-30,DE
SEARCH_002232,2023-10-30,SC
SEARCH_002233,2023-10-30,TX
SEARCH_002234,2023-10-30,PA
SEARCH_002235,2023-10-30,SC
SEARCH_002236,2023-10-30,NJ
SEARCH_002237,2023-10-30,MI
SEARCH_002238,2023-10-30,IN
SEARCH_002239,2023-10-31,PA
SEARCH_002240,2023-10-31,FL
SEARCH_002241,2023-10-31,OR
SEARCH_002242,2023-10-31,PA
SEARCH_002243,2023-10-31,TX
SEARCH_002244,2023-10-31,CO
SEARCH_002245,2023-10-31,MA
SEARCH_002246,2023-10-31,ID
SEARCH_002247,2023-10-31,FL
SEARCH_002248,2023-10-31,LA
SEARCH_002249,2023-10-31,UT
SEARCH_002250,2023-10-31,NV
SEARCH_002251,2023-10-31,OR
SEARCH_002252,2023-10-31,MA
SEARCH_002253,2023-11-01,NY
SEARCH_002254,2023-11-01,OH
SEARCH_002255,2023-11-01,AR
SEARCH_002256,2023-11-01,NC
SEARCH_002257,2023-11-01,AL
SEARCH_002258,2023-11-01,AR
SEARCH_002259,2023-11-01,MS
SEARCH_002260,2023-11-01,WI
SEARCH_002261,2023-11-01,MO
SEARCH_002262,2023-11-02,WI
SEARCH_002263,2023-11-02,MO
SEARCH_002264,2023-11-02,TX
SEARCH_002265,2023-11-02,TN
SEARCH_002266,2023-11-03,NV
SEARCH_002267,2023-11-03,FL
SEARCH_002268,2023-11-03,NY
SEARCH_002269,2023-11-03,FL
SEARCH_002270,2023-11-03,PA
SEARCH_002271,2023-11-03,NY
SEARCH_002272,2023-11-03,NE
SEARCH_002273,2023-11-03,OH
SEARCH_002274,2023-11-04,IA
SEARCH_002275,2023-11-04,IL
SEARCH_002276,2023-11-04,MA
SEARCH_002277,2023-11-04,VA
SEARCH_002278,2023-11-04,CT
SEARCH_002279,2023-11-04,KS
SEARCH_002280,2023-11-04,CA
SEARCH_002281,2023-11-05,KY
SEARCH_002282,2023-11-05,TX
SEARCH_002283,2023-11-05,CA
SEARCH_002284,2023-11-05,CA
SEARCH_002285,2023-11-06,TX
SEARCH_002286,2023-11-06,NE
SEARCH_002287,2023-11-06,WA
SEARCH_002288,2023-11-06,NC
SEARCH_002289,2023-11-06,AL
SEARCH_002290,2023-11-06,NY
SEARCH_002291,2023-11-06,CA
SEARCH_002292,2023-11-07,KY
SEARCH_002293,2023-11-07,WA
SEARCH_002294,2023-11-07,NY
SEARCH_002295,2023-11-07,TN
SEARCH_002296,2023-11-07,CA
SEARCH_002297,2023-11-07,MI
SEARCH_002298,2023-11-08,WA
SEARCH_002299,2023-11-08,SC
SEARCH_002300,2023-11-08,GA
SEARCH_002301,2023-11-08,NV
SEARCH_002302,2023-11-08,RI
SEARCH_002303,2023-11-08,CA
SEARCH_002304,2023-11-08,NC
SEARCH_002305,2023-11-09,CA
SEARCH_002306,2023-11-09,WV
SEARCH_002307,2023-11-09,FL
SEARCH_002308,2023-11-09,OH
SEARCH_002309,2023-11-09,NY
SEARCH_002310,2023-11-09,CA
SEARCH_002311,2023-11-10,CO
SEARCH_002312,2023-11-10,VA
SEARCH_002313,2023-11-10,MI
SEARCH_002314,2023-11-10,MO
SEARCH_002315,2023-11-10,NC
SEARCH_002316,2023-11-10,OH
SEARCH_002317,2023-11-11,MA
SEARCH_002318,2023-11-11,WI
SEARCH_002319,2023-11-11,NV
SEARCH_002320,2023-11-11,CA
SEARCH_002321,2023-11-11,CA
SEARCH_002322,2023-11-11,CA
SEARCH_002323,2023-11-12,NC
SEARCH_002324,2023-11-12,CA
SEARCH_002325,2023-11-12,TX
SEARCH_002326,2023-11-13,WV
SEARCH_002327,2023-11-13,CA
SEARCH_002328,2023-11-13,MO
SEARCH_002329,2023-11-13,WI
SEARCH_002330,2023-11-13,MI
SEARCH_002331,2023-11-13,OR
SEARCH_002332,2023-11-13,OK
SEARCH_002333,2023-11-13,CT
SEARCH_002334,2023-11-13,GA
SEARCH_002335,2023-11-14,HI
SEARCH_002336,2023-11-14,WI
SEARCH_002337,2023-11-14,MD
SEARCH_002338,2023-11-14,GA
SEARCH_002339,2023-11-14,MO
SEARCH_002340,2023-11-14,NV
SEARCH_002341,2023-11-14,RI
SEARCH_002342,2023-11-14,FL
SEARCH_002343,2023-11-14,PA
SEARCH_002344,2023-11-14,TX
SEARCH_002345,2023-11-14,CO
SEARCH_002346,2023-11-15,IL
SEARCH_002347,2023-11-15,LA
SEARCH_002348,2023-11-15,VA
SEARCH_002349,2023-11-16,CO
SEARCH_002350,2023-11-16,WA
SEARCH_002351,2023-11-16,TX
SEARCH_002352,2023-11-16,NJ
SEARCH_002353,2023-11-17,NV
SEARCH_002354,2023-11-17,NJ
SEARCH_002355,2023-11-17,AR
SEARCH_002356,2023-11-17,IL
SEARCH_002357,2023-11-17,ID
SEARCH_002358,2023-11-17,TX
SEARCH_002359,2023-11-17,DE
SEARCH_002360,2023-11-17,GA
SEARCH_002361,2023-11-18,PA
SEARCH_002362,2023-11-18,NV
SEARCH_002363,2023-11-19,NY
SEARCH_002364,2023-11-19,CA
SEARCH_002365,2023-11-19,MN
SEARCH_002366,2023-11-19,TX
SEARCH_002367,2023-11-19,CA
SEARCH_002368,2023-11-19,TN
SEARCH_002369,2023-11-19,NY
SEARCH_002370,2023-11-20,WY
SEARCH_002371,2023-11-20,NE
SEARCH_002372,2023-11-20,MD
SEARCH_002373,2023-11-20,VA
SEARCH_002374,2023-11-20,MI
SEARCH_002375,2023-11-20,NY
SEARCH_002376,2023-11-20,CA
SEARCH_002377,2023-11-20,NC
SEARCH_002378,2023-11-20,FL
SEARCH_002379,2023-11-20,WI
SEARCH_002380,2023-11-20,PA
SEARCH_002381,2023-11-21,HI
SEARCH_002382,2023-11-21,CA
SEARCH_002383,2023-11-21,TN
SEARCH_002384,2023-11-21,OR
SEARCH_002385,2023-11-21,MD
SEARCH_002386,2023-11-21,NM
SEARCH_002387,2023-11-21,CA
SEARCH_002388,2023-11-21,TX
SEARCH_002389,2023-11-21,CA
SEARCH_002390,2023-11-22,LA
SEARCH_002391,2023-11-22,AZ
SEARCH_002392,2023-11-22,MI
SEARCH_002393,2023-11-22,NJ
SEARCH_002394,2023-11-22,CA
SEARCH_002395,2023-11-22,CA
SEARCH_002396,2023-11-22,NJ
SEARCH_002397,2023-11-22,IL
SEARCH_002398,2023-11-23,OH
SEARCH_002399,2023-11-23,OH
SEARCH_002400,2023-11-23,MS
SEARCH_002401,2023-11-23,WA
SEARCH_002402,2023-11-23,CA
SEARCH_002403,2023-11-23,TX
SEARCH_002404,2023-11-23,OH
SEARCH_002405,2023-11-23,MI
SEARCH_002406,2023-11-23,PA
SEARCH_002407,2023-11-24,IL
SEARCH_002408,2023-11-24,CO
SEARCH_002409,2023-11-24,IN
SEARCH_002410,2023-11-24,GA
SEARCH_002411,2023-11-24,PA
SEARCH_002412,2023-11-24,IL
SEARCH_002413,2023-11-24,IL
SEARCH_002414,2023-11-25,IN
SEARCH_002415,2023-11-25,UT
SEARCH_002416,2023-11-25,PA
SEARCH_002417,2023-11-25,OH
SEARCH_002418,2023-11-25,CA
SEARCH_002419,2023-11-25,MI
SEARCH_002420,2023-11-25,UT
SEARCH_002421,2023-11-25,CA
SEARCH_002422,2023-11-25,FL
SEARCH_002423,2023-11-25,CA
SEARCH_002424,2023-11-25,FL
SEARCH_002425,2023-11-25,PA
SEARCH_002426,2023-11-26,PA
SEARCH_002427,2023-11-26,TX
SEARCH_002428,2023-11-26,NM
SEARCH_002429,2023-11-26,PA
SEARCH_002430,2023-11-26,PA
SEARCH_002431,2023-11-26,CA
SEARCH_002432,2023-11-26,LA
SEARCH_002433,2023-11-27,VA
SEARCH_002434,2023-11-27,WA
SEARCH_002435,2023-11-28,MI
SEARCH_002436,2023-11-28,NY
SEARCH_002437,2023-11-28,FL
SEARCH_002438,2023-11-28,CA
SEARCH_002439,2023-11-28,OH
SEARCH_002440,2023-11-28,NC
SEARCH_002441,2023-11-28,CA
SEARCH_002442,2023-11-28,CA
SEARCH_002443,2023-11-28,TN
SEARCH_002444,2023-11-28,CA
SEARCH_002445,2023-11-28,MN
SEARCH_002446,2023-11-29,NJ
SEARCH_002447,2023-11-29,LA
SEARCH_002448,2023-11-29,AR
SEARCH_002449,2023-11-29,OH
SEARCH_002450,2023-11-29,KY
SEARCH_002451,2023-11-29,OH
SEARCH_002452,2023-11-29,OH
SEARCH_002453,2023-11-29,MI
SEARCH_002454,2023-11-29,NE
SEARCH_002455,2023-11-30,CA
SEARCH_002456,2023-11-30,CA
SEARCH_002457,2023-11-30,NJ
SEARCH_002458,2023-11-30,SC
SEARCH_002459,2023-12-01,CA
SEARCH_002460,2023-12-01,CA
SEARCH_002461,2023-12-01,NY
SEARCH_002462,2023-12-01,KS
SEARCH_002463,2023-12-01,CA
SEARCH_002464,2023-12-01,OK
SEARCH_002465,2023-12-01,NE
SEARCH_002466,2023-12-01,MN
SEARCH_002467,2023-12-01,VA
SEARCH_002468,2023-12-01,IN
SEARCH_002469,2023-12-01,NJ
SEARCH_002470,2023-12-02,MI
SEARCH_002471,2023-12-02,CA
SEARCH_002472,2023-12-02,SC
SEARCH_002473,2023-12-02,TX
SEARCH_002474,2023-12-02,MD
SEARCH_002475,2023-12-02,CA
SEARCH_002476,2023-12-02,MS
SEARCH_002477,2023-12-02,TX
SEARCH_002478,2023-12-03,OH
SEARCH_002479,2023-12-03,TX
SEARCH_002480,2023-12-03,NY
SEARCH_002481,2023-12-03,TN
SEARCH_002482,2023-12-03,MI
SEARCH_002483,2023-12-03,SC
SEARCH_002484,2023-12-03,FL
SEARCH_002485,2023-12-04,CA
SEARCH_002486,2023-12-04,CA
SEARCH_002487,2023-12-04,MD
SEARCH_002488,2023-12-04,TN
SEARCH_002489,2023-12-04,NY
SEARCH_002490,2023-12-04,NJ
SEARCH_002491,2023-12-04,UT
SEARCH_002492,2023-12-04,CA
SEARCH_002493,2023-12-04,MA
SEARCH_002494,2023-12-04,MN
SEARCH_002495,2023-12-05,MT
SEARCH_002496,2023-12-05,MA
SEARCH_002497,2023-12-05,IN
SEARCH_002498,2023-12-05,IL
SEARCH_002499,2023-12-05,VA
SEARCH_002500,2023-12-05,MD
SEARCH_002501,2023-12-05,KY
SEARCH_002502,2023-12-05,NY
SEARCH_002503,2023-12-05,MA
SEARCH_002504,2023-12-06,FL
SEARCH_002505,2023-12-06,CA
SEARCH_002506,2023-12-06,ND
SEARCH_002507,2023-12-06,CA
SEARCH_002508,2023-12-06,MO
SEARCH_002509,2023-12-06,CA
SEARCH_002510,2023-12-06,MI
SEARCH_002511,2023-12-06,TX
SEARCH_002512,2023-12-06,OR
SEARCH_002513,2023-12-06,TX
SEARCH_002514,2023-12-06,UT
SEARCH_002515,2023-12-06,IL
SEARCH_002516,2023-12-06,CA
SEARCH_002517,2023-12-06,CA
SEARCH_002518,2023-12-07,IL
SEARCH_002519,2023-12-07,SC
SEARCH_002520,2023-12-07,CA
SEARCH_002521,2023-12-07,NY
SEARCH_002522,2023-12-07,MI
SEARCH_002523,2023-12-07,MO
SEARCH_002524,2023-12-07,ME
SEARCH_002525,2023-12-07,CA
SEARCH_002526,2023-12-07,PA
SEARCH_002527,2023-12-08,CA
SEARCH_002528,2023-12-08,FL
SEARCH_002529,2023-12-08,ID
SEARCH_002530,2023-12-08,PA
SEARCH_002531,2023-12-08,IN
SEARCH_002532,2023-12-08,CA
SEARCH_002533,2023-12-08,IL
SEARCH_002534,2023-12-08,CO
SEARCH_002535,2023-12-08,AR
SEARCH_002536,2023-12-08,CA
SEARCH_002537,2023-12-08,PA
SEARCH_002538,2023-12-08,FL
SEARCH_002539,2023-12-08,KY
SEARCH_002540,2023-12-08,CT
SEARCH_002541,2023-12-09,IN
SEARCH_002542,2023-12-09,WA
SEARCH_002543,2023-12-09,FL
SEARCH_002544,2023-12-09,IN
SEARCH_002545,2023-12-09,CA
SEARCH_002546,2023-12-09,NY
SEARCH_002547,2023-12-09,CA
SEARCH_002548,2023-12-09,TX
SEARCH_002549,2023-12-09,AL
SEARCH_002550,2023-12-10,MD
SEARCH_002551,2023-12-10,AR
SEARCH_002552,2023-12-10,CO
SEARCH_002553,2023-12-10,IL
SEARCH_002554,2023-12-11,MI
SEARCH_002555,2023-12-11,CA
SEARCH_002556,2023-12-11,AZ
SEARCH_002557,2023-12-11,OH
SEARCH_002558,2023-12-11,OH
SEARCH_002559,2023-12-12,OH
SEARCH_002560,2023-12-12,WV
SEARCH_002561,2023-12-12,TN
SEARCH_002562,2023-12-12,TX
SEARCH_002563,2023-12-12,CA
SEARCH_002564,2023-12-12,PA
SEARCH_002565,2023-12-12,SC
SEARCH_002566,2023-12-13,NY
SEARCH_002567,2023-12-13,GA
SEARCH_002568,2023-12-13,MO
SEARCH_002569,2023-12-13,PA
SEARCH_002570,2023-12-13,PA
SEARCH_002571,2023-12-13,SC
SEARCH_002572,2023-12-13,FL
SEARCH_002573,2023-12-13,IL
SEARCH_002574,2023-12-14,MI
SEARCH_002575,2023-12-14,IA
SEARCH_002576,2023-12-14,KS
SEARCH_002577,2023-12-14,KY
SEARCH_002578,2023-12-14,VA
SEARCH_002579,2023-12-14,FL
SEARCH_002580,2023-12-14,CA
SEARCH_002581,2023-12-15,AL
SEARCH_002582,2023-12-15,LA
SEARCH_002583,2023-12-15,PA
SEARCH_002584,2023-12-15,FL
SEARCH_002585,2023-12-15,PA
SEARCH_002586,2023-12-15,MA
SEARCH_002587,2023-12-15,NY
SEARCH_002588,2023-12-15,AZ
SEARCH_002589,2023-12-15,NE
SEARCH_002590,2023-12-15,MI
SEARCH_002591,2023-12-15,CA
SEARCH_002592,2023-12-15,CA
SEARCH_002593,2023-12-15,TX
SEARCH_002594,2023-12-15,FL
SEARCH_002595,2023-12-15,CO
SEARCH_002596,2023-12-16,TX
SEARCH_002597,2023-12-16,NJ
SEARCH_002598,2023-12-16,MO
SEARCH_002599,2023-12-16,NC
SEARCH_002600,2023-12-16,AZ
SEARCH_002601,2023-12-16,TN
SEARCH_002602,2023-12-17,UT
SEARCH_002603,2023-12-17,CA
SEARCH_002604,2023-12-17,OR
SEARCH_002605,2023-12-17,TX
SEARCH_002606,2023-12-17,TX
SEARCH_002607,2023-12-17,SC
SEARCH_002608,2023-12-17,TX
SEARCH_002609,2023-12-17,OR
SEARCH_002610,2023-12-17,PA
SEARCH_002611,2023-12-18,MI
SEARCH_002612,2023-12-18,FL
SEARCH_002613,2023-12-18,NY
SEARCH_002614,2023-12-18,KY
SEARCH_002615,2023-12-18,MI
SEARCH_002616,2023-12-18,NE
SEARCH_002617,2023-12-18,WA
SEARCH_002618,2023-12-18,TX
SEARCH_002619,2023-12-18,TX
SEARCH_002620,2023-12-18,SC
SEARCH_002621,2023-12-18,MO
SEARCH_002622,2023-12-18,MA
SEARCH_002623,2023-12-18,IN
SEARCH_002624,2023-12-19,MN
SEARCH_002625,2023-12-19,FL
SEARCH_002626,2023-12-19,OR
SEARCH_002627,2023-12-19,AZ
SEARCH_002628,2023-12-19,NC
SEARCH_002629,2023-12-19,TN
SEARCH_002630,2023-12-19,CA
SEARCH_002631,2023-12-19,MI
SEARCH_002632,2023-12-19,PA
SEARCH_002633,2023-12-20,WA
SEARCH_002634,2023-12-20,NY
SEARCH_002635,2023-12-20,MI
SEARCH_002636,2023-12-20,CA
SEARCH_002637,2023-12-20,TX
SEARCH_002638,2023-12-21,PA
SEARCH_002639,2023-12-21,NJ
SEARCH_002640,2023-12-21,FL
SEARCH_002641,2023-12-21,VA
SEARCH_002642,2023-12-21,CA
SEARCH_002643,2023-12-21,MI
SEARCH_002644,2023-12-21,TX
SEARCH_002645,2023-12-21,CA
SEARCH_002646,2023-12-22,IL
SEARCH_002647,2023-12-22,OK
SEARCH_002648,2023-12-22,CA
SEARCH_002649,2023-12-22,FL
SEARCH_002650,2023-12-22,NV
SEARCH_002651,2023-12-22,KY
SEARCH_002652,2023-12-22,CA
SEARCH_002653,2023-12-22,NM
SEARCH_002654,2023-12-22,MD
SEARCH_002655,2023-12-22,ID
SEARCH_002656,2023-12-22,SC
SEARCH_002657,2023-12-23,FL
SEARCH_002658,2023-12-23,MN
SEARCH_002659,2023-12-23,NV
SEARCH_002660,2023-12-24,PA
SEARCH_002661,2023-12-24,TX
SEARCH_002662,2023-12-24,TX
SEARCH_002663,2023-12-24,MT
SEARCH_002664,2023-12-24,WI
SEARCH_002665,2023-12-24,NY
SEARCH_002666,2023-12-24,FL
SEARCH_002667,2023-12-25,CT
SEARCH_002668,2023-12-25,AL
SEARCH_002669,2023-12-25,KY
SEARCH_002670,2023-12-25,IL
SEARCH_002671,2023-12-25,WY
SEARCH_002672,2023-12-25,AL
SEARCH_002673,2023-12-25,UT
SEARCH_002674,2023-12-25,GA
SEARCH_002675,2023-12-25,FL
SEARCH_002676,2023-12-26,CA
SEARCH_002677,2023-12-26,KY
SEARCH_002678,2023-12-26,CT
SEARCH_002679,2023-12-26,GA
SEARCH_002680,2023-12-26,OR
SEARCH_002681,2023-12-26,CA
SEARCH_002682,2023-12-26,OK
SEARCH_002683,2023-12-26,MA
SEARCH_002684,2023-12-26,CA
SEARCH_002685,2023-12-26,OH
SEARCH_002686,2023-12-26,MD
SEARCH_002687,2023-12-26,PA
SEARCH_002688,2023-12-27,CA
SEARCH_002689,2023-12-27,OK
SEARCH_002690,2023-12-27,MN
SEARCH_002691,2023-12-27,KS
SEARCH_002692,2023-12-27,OK
SEARCH_002693,2023-12-27,AZ
SEARCH_002694,2023-12-27,CO
SEARCH_002695,2023-12-27,CA
SEARCH_002696,2023-12-27,CA
SEARCH_002697,2023-12-27,NC
SEARCH_002698,2023-12-27,AZ
SEARCH_002699,2023-12-28,CA
SEARCH_002700,2023-12-28,VA
SEARCH_002701,2023-12-28,UT
SEARCH_002702,2023-12-28,MO
SEARCH_002703,2023-12-28,AR
SEARCH_002704,2023-12-28,GA
SEARCH_002705,2023-12-28,IL
SEARCH_002706,2023-12-28,NY
SEARCH_002707,2023-12-28,MN
SEARCH_002708,2023-12-28,CA
SEARCH_002709,2023-12-28,NV
SEARCH_002710,2023-12-28,NC
SEARCH_002711,2023-12-28,CA
SEARCH_002712,2023-12-28,UT
SEARCH_002713,2023-12-28,OK
SEARCH_002714,2023-12-28,MN
SEARCH_002715,2023-12-28,CA
SEARCH_002716,2023-12-28,TX
SEARCH_002717,2023-12-28,FL
SEARCH_002718,2023-12-29,GA
SEARCH_002719,2023-12-29,UT
SEARCH_002720,2023-12-29,TX
SEARCH_002721,2023-12-29,MS
SEARCH_002722,2023-12-29,NJ
SEARCH_002723,2023-12-29,MA
SEARCH_002724,2023-12-29,NM
SEARCH_002725,2023-12-29,VA
SEARCH_002726,2023-12-29,MN
SEARCH_002727,2023-12-29,MN
SEARCH_002728,2023-12-29,FL
SEARCH_002729,2023-12-29,CA
SEARCH_002730,2023-12-29,VA
SEARCH_002731,2023-12-29,MN
SEARCH_002732,2023-12-29,MO
SEARCH_002733,2023-12-29,FL
SEARCH_002734,2023-12-30,KY
SEARCH_002735,2023-12-30,FL
SEARCH_002736,2023-12-31,NC
SEARCH_002737,2023-12-31,TX
SEARCH_002738,2023-12-31,CA
SEARCH_002739,2023-12-31,IN
SEARCH_002740,2023-12-31,MO
SEARCH_002741,2023-12-31,CO
SEARCH_002742,2024-01-01,NY
SEARCH_002743,2024-01-01,NY
SEARCH_002744,2024-01-01,TX
SEARCH_002745,2024-01-01,WI
SEARCH_002746,2024-01-01,PA
SEARCH_002747,2024-01-01,NY
SEARCH_002748,2024-01-01,NY
SEARCH_002749,2024-01-01,IN
SEARCH_002750,2024-01-01,NY
SEARCH_002751,2024-01-01,OH
SEARCH_002752,2024-01-01,NV
SEARCH_002753,2024-01-01,TX
SEARCH_002754,2024-01-02,TX
SEARCH_002755,2024-01-02,OK
SEARCH_002756,2024-01-02,WI
SEARCH_002757,2024-01-02,GA
SEARCH_002758,2024-01-02,CT
SEARCH_002759,2024-01-02,MI
SEARCH_002760,2024-01-02,TX
SEARCH_002761,2024-01-02,CA
SEARCH_002762,2024-01-02,NE
SEARCH_002763,2024-01-03,KS
SEARCH_002764,2024-01-03,KY
SEARCH_002765,2024-01-03,FL
SEARCH_002766,2024-01-03,FL
SEARCH_002767,2024-01-03,OH
SEARCH_002768,2024-01-03,TX
SEARCH_002769,2024-01-03,OH
SEARCH_002770,2024-01-03,CA
SEARCH_002771,2024-01-03,OR
SEARCH_002772,2024-01-04,MN
SEARCH_002773,2024-01-04,OH
SEARCH_002774,2024-01-04,WV
SEARCH_002775,2024-01-04,MI
SEARCH_002776,2024-01-04,AZ
SEARCH_002777,2024-01-04,AZ
SEARCH_002778,2024-01-04,GA
SEARCH_002779,2024-01-04,TN
SEARCH_002780,2024-01-04,CA
SEARCH_002781,2024-01-04,LA
SEARCH_002782,2024-01-04,TN
SEARCH_002783,2024-01-05,KS
SEARCH_002784,2024-01-05,IL
SEARCH_002785,2024-01-05,FL
SEARCH_002786,2024-01-05,MN
SEARCH_002787,2024-01-05,VA
SEARCH_002788,2024-01-05,MI
SEARCH_002789,2024-01-05,GA
SEARCH_002790,2024-01-05,NY
SEARCH_002791,2024-01-05,OR
SEARCH_002792,2024-01-05,IN
SEARCH_002793,2024-01-05,MI
SEARCH_002794,2024-01-05,ME
SEARCH_002795,2024-01-05,IN
SEARCH_002796,2024-01-06,MN
SEARCH_002797,2024-01-06,CA
SEARCH_002798,2024-01-06,WI
SEARCH_002799,2024-01-06,TX
SEARCH_002800,2024-01-07,UT
SEARCH_002801,2024-01-07,CT
SEARCH_002802,2024-01-07,CA
SEARCH_002803,2024-01-07,NY
SEARCH_002804,2024-01-07,CA
SEARCH_002805,2024-01-07,NC
SEARCH_002806,2024-01-08,MT
SEARCH_002807,2024-01-08,NY
SEARCH_002808,2024-01-08,NC
SEARCH_002809,2024-01-08,GA
SEARCH_002810,2024-01-08,PA
SEARCH_002811,2024-01-09,TX
SEARCH_002812,2024-01-09,CA
SEARCH_002813,2024-01-09,OR
SEARCH_002814,2024-01-09,MT
SEARCH_002815,2024-01-09,OR
SEARCH_002816,2024-01-09,CA
SEARCH_002817,2024-01-09,KY
SEARCH_002818,2024-01-10,FL
SEARCH_002819,2024-01-10,MI
SEARCH_002820,2024-01-10,OK
SEARCH_002821,2024-01-10,CA
SEARCH_002822,2024-01-10,KY
SEARCH_002823,2024-01-10,LA
SEARCH_002824,2024-01-10,OH
SEARCH_002825,2024-01-11,OK
SEARCH_002826,2024-01-11,PA
SEARCH_002827,2024-01-11,CA
SEARCH_002828,2024-01-11,FL
SEARCH_002829,2024-01-11,CA
SEARCH_002830,2024-01-11,AZ
SEARCH_002831,2024-01-12,AR
SEARCH_002832,2024-01-12,TX
SEARCH_002833,2024-01-12,AR
SEARCH_002834,2024-01-12,CA
SEARCH_002835,2024-01-12,NY
SEARCH_002836,2024-01-12,FL
SEARCH_002837,2024-01-12,TN
SEARCH_002838,2024-01-12,OR
SEARCH_002839,2024-01-12,OH
SEARCH_002840,2024-01-13,TX
SEARCH_002841,2024-01-13,FL
SEARCH_002842,2024-01-13,CA
SEARCH_002843,2024-01-13,FL
SEARCH_002844,2024-01-13,NY
SEARCH_002845,2024-01-14,SD
SEARCH_002846,2024-01-14,TX
SEARCH_002847,2024-01-14,IN
SEARCH_002848,2024-01-15,CA
SEARCH_002849,2024-01-15,MA
SEARCH_002850,2024-01-15,PA
SEARCH_002851,2024-01-15,FL
SEARCH_002852,2024-01-16,TX
SEARCH_002853,2024-01-16,AZ
SEARCH_002854,2024-01-16,NY
SEARCH_002855,2024-01-16,NM
SEARCH_002856,2024-01-16,CO
SEARCH_002857,2024-01-16,TX
SEARCH_002858,2024-01-16,AR
SEARCH_002859,2024-01-16,LA
SEARCH_002860,2024-01-16,TN
SEARCH_002861,2024-01-16,MD
SEARCH_002862,2024-01-16,MI
SEARCH_002863,2024-01-16,VA
SEARCH_002864,2024-01-17,TN
SEARCH_002865,2024-01-17,MT
SEARCH_002866,2024-01-17,NH
SEARCH_002867,2024-01-17,MT
SEARCH_002868,2024-01-17,CA
SEARCH_002869,2024-01-17,OK
SEARCH_002870,2024-01-17,TX
SEARCH_002871,2024-01-17,WA
SEARCH_002872,2024-01-17,CA
SEARCH_002873,2024-01-17,FL
SEARCH_002874,2024-01-18,MD
SEARCH_002875,2024-01-18,NC
SEARCH_002876,2024-01-18,SC
SEARCH_002877,2024-01-18,MT
SEARCH_002878,2024-01-18,ND
SEARCH_002879,2024-01-18,KS
SEARCH_002880,2024-01-19,OK
SEARCH_002881,2024-01-19,OH
SEARCH_002882,2024-01-19,FL
SEARCH_002883,2024-01-19,IA
SEARCH_002884,2024-01-19,NC
SEARCH_002885,2024-01-19,NV
SEARCH_002886,2024-01-19,TX
SEARCH_002887,2024-01-19,CA
SEARCH_002888,2024-01-19,CA
SEARCH_002889,2024-01-20,NC
SEARCH_002890,2024-01-20,IL
SEARCH_002891,2024-01-20,KY
SEARCH_002892,2024-01-20,NY
SEARCH_002893,2024-01-20,MA
SEARCH_002894,2024-01-21,MN
SEARCH_002895,2024-01-21,TX
SEARCH_002896,2024-01-21,GA
SEARCH_002897,2024-01-22,SC
SEARCH_002898,2024-01-22,OH
SEARCH_002899,2024-01-22,IN
SEARCH_002900,2024-01-22,UT
SEARCH_002901,2024-01-22,TX
SEARCH_002902,2024-01-22,PA
SEARCH_002903,2024-01-22,OH
SEARCH_002904,2024-01-22,OH
SEARCH_002905,2024-01-22,GA
SEARCH_002906,2024-01-23,MI
SEARCH_002907,2024-01-23,TX
SEARCH_002908,2024-01-23,NC
SEARCH_002909,2024-01-23,FL
SEARCH_002910,2024-01-23,IL
SEARCH_002911,2024-01-23,CO
SEARCH_002912,2024-01-23,TX
SEARCH_002913,2024-01-23,GA
SEARCH_002914,2024-01-23,PA
SEARCH_002915,2024-01-24,KY
SEARCH_002916,2024-01-24,MA
SEARCH_002917,2024-01-24,IL
SEARCH_002918,2024-01-24,MO
SEARCH_002919,2024-01-24,IA
SEARCH_002920,2024-01-24,FL
SEARCH_002921,2024-01-24,NY
SEARCH_002922,2024-01-24,FL
SEARCH_002923,2024-01-25,NY
SEARCH_002924,2024-01-25,MD
SEARCH_002925,2024-01-25,PA
SEARCH_002926,2024-01-25,IL
SEARCH_002927,2024-01-25,NY
SEARCH_002928,2024-01-25,FL
SEARCH_002929,2024-01-25,CA
SEARCH_002930,2024-01-25,TX
SEARCH_002931,2024-01-25,NV
SEARCH_002932,2024-01-25,IL
SEARCH_002933,2024-01-26,NJ
SEARCH_002934,2024-01-26,CA
SEARCH_002935,2024-01-26,FL
SEARCH_002936,2024-01-26,MS
SEARCH_002937,2024-01-26,PA
SEARCH_002938,2024-01-26,GA
SEARCH_002939,2024-01-26,CA
SEARCH_002940,2024-01-27,TX
SEARCH_002941,2024-01-27,TX
SEARCH_002942,2024-01-27,CA
SEARCH_002943,2024-01-27,WI
SEARCH_002944,2024-01-28,MN
SEARCH_002945,2024-01-28,CA
SEARCH_002946,2024-01-28,TX
SEARCH_002947,2024-01-28,FL
SEARCH_002948,2024-01-28,GA
SEARCH_002949,2024-01-29,AZ
SEARCH_002950,2024-01-29,FL
SEARCH_002951,2024-01-29,CA
SEARCH_002952,2024-01-29,CA
SEARCH_002953,2024-01-29,CA
SEARCH_002954,2024-01-30,CA
SEARCH_002955,2024-01-30,NC
SEARCH_002956,2024-01-30,NJ
SEARCH_002957,2024-01-30,VA
SEARCH_002958,2024-01-30,IL
SEARCH_002959,2024-01-30,OR
SEARCH_002960,2024-01-30,OK
SEARCH_002961,2024-01-30,CA
SEARCH_002962,2024-01-30,TX
